tick,completed_cumulative,completed_now,total_energy,dead_agents,latency_ms
241,58,0,8058.150000000004,1,3402.7760999742895
242,58,0,8089.200000000003,1,3545.782600005623
243,58,0,8123.175000000003,1,3379.3884000042453
244,58,0,8152.250000000004,1,3147.9388999869116
245,58,0,8188.725000000003,1,5192.046800017124
246,58,0,8225.200000000004,1,3356.2262000050396
247,59,1,8258.225000000002,1,4209.217299998272
248,59,0,8295.175000000003,1,3151.061499986099
249,59,0,8332.125000000004,1,3179.396399995312
250,59,0,8364.175000000003,1,3153.6503999959677
251,60,1,8392.300000000003,1,4699.593400000595
252,60,0,8423.875000000002,1,4559.882100002142
253,60,0,8454.300000000003,1,4482.021500007249
254,60,0,8485.875000000002,1,4542.100399994524
255,60,0,8515.450000000003,1,4321.528300002683
256,60,0,8547.175000000003,1,4288.956800010055
257,60,0,8578.900000000003,1,4263.678999996046
258,60,0,8608.325,1,4084.6156000043266
259,60,0,8638.375000000004,1,4001.733300014166
260,60,0,8671.350000000002,1,7503.617700014729
261,61,1,8702.175000000001,1,5734.347499994328
262,63,2,8723.675,1,5629.0663999971
263,64,1,8748.925000000001,1,6536.416599992663
264,64,0,8769.025000000001,1,6639.372800011188
265,64,0,8793.05,1,8168.635599984555
266,64,0,8817.225,1,6454.126800002996
267,65,1,8837.324999999999,1,6387.615099985851
268,66,1,8851.025000000001,1,6570.267300005071
269,66,0,8872.550000000001,1,5276.192300021648
270,66,0,8892.575,1,5393.743099994026
271,66,0,8912.6,1,5145.659100002376
272,67,1,8929.7,1,5218.575600010809
273,68,1,8946.175000000001,1,5219.202599982964
274,68,0,8964.950000000003,1,5212.522699992405
275,69,1,8983.575,1,5314.173999999184
276,69,0,9003.2,1,4141.791800007923
277,69,0,9021.825,1,4112.032300006831
278,69,0,9041.6,1,3992.858099984005
279,69,0,9056.375000000002,1,3927.6075000234414
280,69,0,9071.150000000001,1,4243.268999998691
281,69,0,9084.925000000001,1,4031.7264999903273
282,69,0,9101.35,1,3979.562499996973
283,69,0,9117.775,1,3781.3943000219297
284,71,2,9131.900000000001,1,4048.5318999853916
285,71,0,9148.025,1,5492.621800018242
286,71,0,9164.15,1,4096.596599993063
287,71,0,9179.275,1,4049.4798999861814
288,71,0,9195.55,1,4074.1088000067975
289,71,0,9209.525000000001,1,3883.505800011335
290,71,0,9224.425,1,4456.5256999921985
291,71,0,9241.625,1,4255.459400010295
292,71,0,9258.824999999999,1,4210.27189999586
293,72,1,9273.1,1,3992.9071000078693
294,72,0,9288.675,1,3939.48630001978
295,72,0,9303.099999999999,1,4330.0275999936275
296,72,0,9320.449999999999,1,4206.808400020236
297,73,1,9336.649999999998,1,3964.635799988173
298,73,0,9351.549999999997,1,4094.317000010051
299,74,1,9368.224999999997,1,4225.906099978602
300,74,0,9390.899999999998,1,4951.043400011258
301,74,0,9413.574999999999,1,4585.50469999318
302,74,0,9436.249999999996,1,4551.331399998162
303,75,1,9457.774999999998,1,4696.97439999436
304,75,0,9479.299999999997,1,5692.637900006957
305,75,0,9501.824999999997,1,4542.007700016256
306,75,0,9524.349999999999,1,4342.880899988813
307,75,0,9546.874999999996,1,4307.150199980242
308,75,0,9569.399999999998,1,4169.951699994272
309,75,0,9591.924999999996,1,4115.9771000093315
310,75,0,9613.449999999997,1,4063.131800008705
311,75,0,9636.124999999996,1,4199.805200012634
312,75,0,9658.799999999997,1,4247.317700006533
313,76,1,9678.549999999997,1,4143.403499998385
314,77,1,9699.449999999997,1,4059.537900000578
315,78,1,9718.424999999996,1,4243.3471999829635
316,78,0,9739.699999999997,1,4066.884400002891
317,78,0,9760.974999999997,1,3950.0496000109706
318,78,0,9779.749999999998,1,4234.880600008182
319,79,1,9795.599999999995,1,4108.520200010389
320,79,0,9812.749999999996,1,3981.519599998137
321,79,0,9830.049999999997,1,4420.307199994568
322,79,0,9848.499999999995,1,4344.828500004951
323,79,0,9871.949999999997,1,5854.656900017289
324,79,0,9894.399999999996,1,5672.040300007211
325,79,0,9917.999999999996,1,6317.453499999829
326,79,0,9936.699999999997,1,6226.0551000072155
327,79,0,9960.299999999996,1,5621.133100008592
328,79,0,9983.899999999998,1,5595.744599995669
329,80,1,10006.349999999997,1,5341.235899977619
330,80,0,10029.799999999997,1,6430.3927999862935
331,80,0,10053.249999999995,1,5079.141900001559
332,80,0,10069.299999999996,1,4984.725200018147
333,80,0,10092.749999999996,1,5157.40269998787
334,80,0,10116.199999999995,1,5189.872299990384
335,80,0,10139.649999999994,1,6141.977399995085
336,80,0,10160.799999999994,1,4942.313099978492
337,80,0,10184.874999999995,1,4937.990899983561
338,80,0,10208.949999999995,1,4765.550799987977
339,80,0,10233.024999999994,1,4911.344299995108
340,80,0,10257.099999999995,1,4686.724600003799
341,80,0,10279.674999999994,1,4466.186400008155
342,80,0,10302.249999999995,1,4272.440300002927
343,81,1,10323.674999999994,1,4237.867899995763
344,81,0,10346.099999999993,1,4231.237300002249
345,81,0,10368.524999999994,1,4101.3624999905005
